Season,Team,win_percentage,Date,G#,Week,Game time,Rk,Spread...4,Over/Under...5,Temperature,Day,Location,Opp,Result,Spread...13,vs. Line,Over/Under...15,OU Result,after_bye
2024,TEN,0.25,2024-11-10,9,10,afternoon,92,7.5,38.5,73,Sun,away,LAC,L 17-27,7.5,did not cover,38.5,over,0
2024,TEN,0.25,2024-09-30,4,4,night,239,2.5,37,86,Mon,away,MIA,W 31-12,2.5,covered,37,over,0
2023,ARI,0.235,2023-12-31,16,17,early,52,12,48,45,Sun,away,PHI,W 35-31,12,covered,48,over,0
2023,ARI,0.235,2023-12-03,13,13,early,165,6.5,41,56,Sun,away,PIT,W 24-10,6.5,covered,41,under,0
2023,ARI,0.235,2023-11-19,11,11,early,223,5.5,49,68,Sun,away,HOU,L 16-21,5.5,covered,49,under,0
2023,ARI,0.235,2023-11-05,9,9,early,275,13.5,38.5,56,Sun,away,CLE,L 0-27,13.5,did not cover,38.5,under,0
2023,ARI,0.235,2023-09-10,1,1,early,481,6.5,38.5,76,Sun,away,WAS,L 16-20,6.5,covered,38.5,under,0
2023,ARI,0.235,2024-01-07,17,18,afternoon,17,3,47.5,48,Sun,home,SEA,L 20-21,3,covered,47.5,under,0
2023,ARI,0.235,2023-12-24,15,16,afternoon,80,4,43,52,Sun,away,CHI,L 16-27,4,did not cover,43,push,0
2023,ARI,0.235,2023-12-17,14,15,afternoon,2,12,48.5,76,Sun,home,SFO,L 29-45,12,did not cover,48.5,over,1
2023,ARI,0.235,2023-11-26,12,12,afternoon,189,2.5,45,68,Sun,home,LAR,L 14-37,2.5,did not cover,45,over,0
2023,ARI,0.235,2023-11-12,10,10,afternoon,247,2.5,43.5,0,Sun,home,ATL,W 25-23,2.5,covered,43.5,over,0
2023,ARI,0.235,2023-10-29,8,8,afternoon,302,9.5,44.5,75,Sun,home,BAL,L 24-31,9.5,covered,44.5,over,0
2023,ARI,0.235,2023-10-22,7,7,afternoon,325,8.5,43.5,56,Sun,away,SEA,L 10-20,8.5,did not cover,43.5,under,0
2023,ARI,0.235,2023-10-22,7,7,afternoon,325,8.5,43.5,56,Sun,away,SEA,L 10-20,8.5,did not cover,43.5,under,0
2023,ARI,0.235,2023-10-15,6,6,afternoon,351,7,47.5,82,Sun,away,LAR,L 9-26,7,did not cover,47.5,under,0
2023,ARI,0.235,2023-10-08,5,5,afternoon,376,3,45.5,95,Sun,home,CIN,L 20-34,3,did not cover,45.5,over,0
2023,ARI,0.235,2023-09-24,3,3,afternoon,420,11.5,43.5,93,Sun,home,DAL,W 28-16,11.5,covered,43.5,over,0
2023,ARI,0.235,2023-09-17,2,2,afternoon,450,4.5,36.5,97,Sun,home,NYG,L 28-31,4.5,covered,36.5,over,0
2023,NWE,0.235,2024-01-07,17,18,early,22,-1.5,29.5,33,Sun,home,NYJ,L 3-17,-1.5,did not cover,29.5,under,0
2023,NWE,0.235,2023-12-31,16,17,early,41,14,40,35,Sun,away,BUF,L 21-27,14,covered,40,over,0
2023,NWE,0.235,2023-12-17,14,15,early,99,8.5,37,53,Sun,home,KAN,L 17-27,8.5,did not cover,37,over,0
2023,NWE,0.235,2023-12-03,12,13,early,171,5.5,39,44,Sun,home,LAC,L 0-6,5.5,did not cover,39,under,0
2023,NWE,0.235,2023-11-26,11,12,early,11,-4,34,43,Sun,away,NYG,L 7-10,-4,did not cover,34,under,1
2023,NWE,0.235,2023-11-12,10,10,early,243,2.5,41.5,47,Sun,home,IND,L 6-10,2.5,did not cover,41.5,under,0
2023,NWE,0.235,2023-11-05,9,9,early,270,-2.5,40.5,62,Sun,home,WAS,L 17-20,-2.5,did not cover,40.5,under,0
2023,NWE,0.235,2023-10-29,8,8,early,296,8.5,46.5,83,Sun,away,MIA,L 17-31,8.5,did not cover,46.5,over,0
2023,NWE,0.235,2023-10-22,7,7,early,321,7.5,41.5,55,Sun,home,BUF,W 29-25,7.5,covered,41.5,over,0
2023,NWE,0.235,2023-10-08,5,5,early,369,-1.5,38.5,61,Sun,home,NOR,L 0-34,-1.5,did not cover,38.5,under,0
2023,NWE,0.235,2023-09-24,3,3,early,430,-2.5,35.5,64,Sun,away,NYJ,W 15-10,-2.5,covered,35.5,under,0
2023,NWE,0.235,2023-10-15,6,6,afternoon,346,2.5,42.5,81,Sun,away,LVR,L 17-21,2.5,did not cover,42.5,under,0
2023,NWE,0.235,2023-10-01,4,4,afternoon,397,6.5,43.5,91,Sun,away,DAL,L 3-38,6.5,did not cover,43.5,under,0
2023,NWE,0.235,2023-09-10,1,1,afternoon,490,3.5,45,71,Sun,home,PHI,L 20-25,3.5,did not cover,45,push,0
2023,NWE,0.235,2023-12-24,15,16,night,75,7,35,28,Sun,away,DEN,W 26-23,7,covered,35,over,0
2023,NWE,0.235,2023-12-07,13,14,night,149,6,30,42,Thu,away,PIT,W 21-18,6,covered,30,over,0
2023,NWE,0.235,2023-09-17,2,2,night,459,2,46.5,63,Sun,home,MIA,L 17-24,2,did not cover,46.5,under,0
2023,WAS,0.235,2023-12-31,16,17,early,37,14,49.5,48,Sun,home,SFO,L 10-27,14,did not cover,49.5,under,0
2023,WAS,0.235,2023-12-24,15,16,early,81,3,37.5,45,Sun,away,NYJ,L 28-30,3,covered,37.5,over,0
2023,WAS,0.235,2023-12-03,13,13,early,164,9,49.5,53,Sun,home,MIA,L 15-45,9,did not cover,49.5,over,0
2023,WAS,0.235,2023-11-19,11,11,early,213,-9,38,56,Sun,home,NYG,L 19-31,-9,did not cover,38,over,0
2023,WAS,0.235,2023-11-05,9,9,early,264,2.5,40.5,62,Sun,away,NWE,W 20-17,2.5,covered,40.5,under,0
2023,WAS,0.235,2023-10-29,8,8,early,288,6.5,42.5,69,Sun,home,PHI,L 31-38,6.5,did not cover,42.5,over,0
2023,WAS,0.235,2023-10-22,7,7,early,316,-3,36.5,54,Sun,away,NYG,L 7-14,-3,did not cover,36.5,under,0
2023,WAS,0.235,2023-10-15,6,6,early,340,1.5,41.5,62,Sun,away,ATL,W 24-16,1.5,covered,41.5,under,0
2023,WAS,0.235,2023-09-24,3,3,early,438,4.5,43.5,65,Sun,home,BUF,L 3-37,4.5,did not cover,43.5,under,0
2023,WAS,0.235,2023-09-10,1,1,early,502,-6.5,38.5,76,Sun,home,ARI,W 20-16,-6.5,did not cover,38.5,under,0
2023,WAS,0.235,2024-01-07,17,18,afternoon,23,13,46.5,48,Sun,home,DAL,L 10-38,13,did not cover,46.5,over,0
2023,WAS,0.235,2023-12-17,14,15,afternoon,1,6.5,50.5,78,Sun,away,LAR,L 20-28,6.5,did not cover,50.5,under,1
2023,WAS,0.235,2023-11-23,12,12,afternoon,199,13.5,48.5,62,Thu,away,DAL,L 10-45,13.5,did not cover,48.5,over,0
2023,WAS,0.235,2023-11-23,12,12,afternoon,202,13.5,48.5,62,Thu,away,DAL,L 10-45,13.5,did not cover,48.5,over,0
2023,WAS,0.235,2023-11-12,10,10,afternoon,237,5.5,44.5,52,Sun,away,SEA,L 26-29,5.5,covered,44.5,over,0
2023,WAS,0.235,2023-09-17,2,2,afternoon,470,4,38.5,81,Sun,away,DEN,W 35-33,4,covered,38.5,over,0
2023,WAS,0.235,2023-10-05,5,5,night,380,-6,44.5,70,Thu,home,CHI,L 20-40,-6,did not cover,44.5,over,0
2022,ARI,0.235,2023-01-01,16,17,early,44,6,41,66,Sun,away,ATL,L 19-20,6,covered,41,under,0
2022,ARI,0.235,2022-10-30,8,8,early,276,3.5,48.5,56,Sun,away,MIN,L 26-34,3.5,did not cover,48.5,over,0
2022,ARI,0.235,2023-01-08,17,18,afternoon,16,14,39.5,57,Sun,away,SFO,L 13-38,14,did not cover,39.5,over,0
2022,ARI,0.235,2022-12-18,14,15,afternoon,101,1.5,36.5,37,Sun,away,DEN,L 15-24,1.5,did not cover,36.5,over,0
2022,ARI,0.235,2022-11-27,12,12,afternoon,185,2.5,48.5,64,Sun,home,LAC,L 24-25,2.5,covered,48.5,over,0
2022,ARI,0.235,2022-11-13,10,10,afternoon,230,2.5,39.5,68,Sun,away,LAR,W 27-17,2.5,covered,39.5,over,0
2022,ARI,0.235,2022-11-06,9,9,afternoon,255,-2,49,72,Sun,home,SEA,L 21-31,-2,did not cover,49,over,0
2022,ARI,0.235,2022-10-16,6,6,afternoon,322,-2.5,50.5,72,Sun,away,SEA,L 9-19,-2.5,did not cover,50.5,under,0
2022,ARI,0.235,2022-10-09,5,5,afternoon,349,5,49,0,Sun,home,PHI,L 17-20,5,covered,49,under,0
2022,ARI,0.235,2022-10-02,4,4,afternoon,381,1,43.5,66,Sun,away,CAR,W 26-16,1,covered,43.5,under,0
2022,ARI,0.235,2022-09-25,3,3,afternoon,413,3.5,48.5,0,Sun,home,LAR,L 12-20,3.5,did not cover,48.5,under,0
2022,ARI,0.235,2022-09-18,2,2,afternoon,445,5.5,51.5,90,Sun,away,LVR,W 29-23 (OT),5.5,covered,51.5,over,0
2022,ARI,0.235,2022-09-11,1,1,afternoon,469,6.5,54,0,Sun,home,KAN,L 21-44,6.5,did not cover,54,over,0
2022,ARI,0.235,2022-12-25,15,16,night,66,7.5,40.5,66,Sun,home,TAM,L 16-19 (OT),7.5,covered,40.5,under,0
2022,ARI,0.235,2022-12-12,13,14,night,9,1.5,43.5,54,Mon,home,NWE,L 13-27,1.5,did not cover,43.5,under,1
2022,ARI,0.235,2022-11-21,11,11,night,201,8,43,64,Mon,home,SFO,L 10-38,8,did not cover,43,over,0
2022,ARI,0.235,2022-10-20,7,7,night,313,-2.5,44,89,Thu,home,NOR,W 42-34,-2.5,covered,44,over,0
2021,HOU,0.235,2022-01-09,17,18,early,23,10.5,42.5,75,Sun,home,TEN,L 25-28,10.5,covered,42.5,over,0
2021,HOU,0.235,2021-12-26,15,16,early,67,11,45.5,78,Sun,home,LAC,W 41-29,11,covered,45.5,over,0
2021,HOU,0.235,2021-12-19,14,15,early,107,6,40,80,Sun,away,JAX,W 30-16,6,covered,40,over,0
2021,HOU,0.235,2021-12-12,13,14,early,139,9,40.5,54,Sun,home,SEA,L 13-33,9,did not cover,40.5,over,0
2021,HOU,0.235,2021-12-05,12,13,early,168,10,44.5,79,Sun,home,IND,L 0-31,10,did not cover,44.5,under,0
2021,HOU,0.235,2021-11-28,11,12,early,190,-2.5,44.5,57,Sun,home,NYJ,L 14-21,-2.5,did not cover,44.5,under,0
2021,HOU,0.235,2021-11-21,10,11,early,15,10,44.5,59,Sun,away,TEN,W 22-13,10,covered,44.5,under,1
2021,HOU,0.235,2021-11-07,9,9,early,261,5.5,46.5,72,Sun,away,MIA,L 9-17,5.5,did not cover,46.5,under,0
2021,HOU,0.235,2021-10-31,8,8,early,285,16,46.5,75,Sun,home,LAR,L 22-38,16,push,46.5,over,0
2021,HOU,0.235,2021-10-17,6,6,early,332,10,43.5,58,Sun,away,IND,L 3-31,10,did not cover,43.5,under,0
2021,HOU,0.235,2021-10-10,5,5,early,363,8,39,84,Sun,home,NWE,L 22-25,8,covered,39,over,0
2021,HOU,0.235,2021-10-03,4,4,early,395,17.5,47,67,Sun,away,BUF,L 0-40,17.5,did not cover,47,under,0
2021,HOU,0.235,2021-10-03,4,4,early,401,17.5,47,67,Sun,away,BUF,L 0-40,17.5,did not cover,47,under,0
2021,HOU,0.235,2021-09-19,2,2,early,466,13.5,48,75,Sun,away,CLE,L 21-31,13.5,covered,48,over,0
2021,HOU,0.235,2021-09-12,1,1,early,498,3,45,84,Sun,home,JAX,W 37-21,3,covered,45,over,0
2021,HOU,0.235,2022-01-02,16,17,afternoon,44,12.5,43.5,50,Sun,away,SFO,L 7-23,12.5,did not cover,43.5,under,0
2021,HOU,0.235,2021-10-24,7,7,afternoon,308,18,47.5,82,Sun,away,ARI,L 5-31,18,did not cover,47.5,under,0
2021,HOU,0.235,2021-09-23,3,3,night,448,9,43.5,77,Thu,home,CAR,L 9-24,9,did not cover,43.5,under,0
2021,NYG,0.235,2022-01-09,17,18,early,20,7,37.5,38,Sun,home,WAS,L 7-22,7,did not cover,37.5,under,0
2021,NYG,0.235,2022-01-02,16,17,early,36,6.5,36.5,25,Sun,away,CHI,L 3-29,6.5,did not cover,36.5,under,0
2021,NYG,0.235,2021-12-26,15,16,early,81,10,40.5,53,Sun,away,PHI,L 10-34,10,did not cover,40.5,over,0
2021,NYG,0.235,2021-12-19,14,15,early,104,11.5,43.5,37,Sun,home,DAL,L 6-21,11.5,did not cover,43.5,under,0
2021,NYG,0.235,2021-12-05,12,13,early,158,6.5,39.5,80,Sun,away,MIA,L 9-20,6.5,did not cover,39.5,under,0
2021,NYG,0.235,2021-11-28,11,12,early,196,3.5,45.5,39,Sun,home,PHI,W 13-7,3.5,covered,45.5,under,0
2021,NYG,0.235,2021-11-07,9,9,early,262,3,46.5,54,Sun,home,LVR,W 23-16,3,covered,46.5,under,0
2021,NYG,0.235,2021-10-24,7,7,early,310,3,42.5,57,Sun,home,CAR,W 25-3,3,covered,42.5,under,0
2021,NYG,0.235,2021-10-17,6,6,early,335,9,48.5,61,Sun,home,LAR,L 11-38,9,did not cover,48.5,over,0
2021,NYG,0.235,2021-10-03,4,4,early,398,7,41.5,82,Sun,away,NOR,W 27-21 (OT),7,covered,41.5,over,0
2021,NYG,0.235,2021-10-03,4,4,early,404,7,41.5,82,Sun,away,NOR,W 27-21 (OT),7,covered,41.5,over,0
2021,NYG,0.235,2021-09-26,3,3,early,436,-3,47.5,69,Sun,home,ATL,L 14-17,-3,did not cover,47.5,under,0
2021,NYG,0.235,2021-12-12,13,14,afternoon,135,9,43,63,Sun,away,LAC,L 21-37,9,did not cover,43,over,0
2021,NYG,0.235,2021-10-10,5,5,afternoon,365,7,52.5,88,Sun,away,DAL,L 20-44,7,did not cover,52.5,over,0
2021,NYG,0.235,2021-09-12,1,1,afternoon,501,3,41.5,82,Sun,home,DEN,L 13-27,3,did not cover,41.5,under,0
2021,NYG,0.235,2021-11-22,10,11,night,13,11,50,68,Mon,away,TAM,L 10-30,11,did not cover,50,under,1
2021,NYG,0.235,2021-11-01,8,8,night,280,10,52,39,Mon,away,KAN,L 17-20,10,covered,52,under,0
2021,NYG,0.235,2021-09-16,2,2,night,479,3.5,40.5,71,Thu,away,WAS,L 29-30,3.5,covered,40.5,over,0
2021,NYJ,0.235,2022-01-02,16,17,early,61,13.5,45.5,57,Sun,home,TAM,L 24-28,13.5,covered,45.5,over,0
2021,NYJ,0.235,2021-12-26,15,16,early,90,-1.5,41,47,Sun,home,JAX,W 26-21,-1.5,covered,41,over,0
2021,NYJ,0.235,2021-12-19,14,15,early,114,10,42,82,Sun,away,MIA,L 24-31,10,covered,42,over,0
2021,NYJ,0.235,2021-12-12,13,14,early,140,5.5,43,46,Sun,home,NOR,L 9-30,5.5,did not cover,43,under,0
2021,NYJ,0.235,2021-12-05,12,13,early,169,5,43.5,45,Sun,home,PHI,L 18-33,5,did not cover,43.5,over,0
2021,NYJ,0.235,2021-11-28,11,12,early,191,2.5,44.5,57,Sun,away,HOU,W 21-14,2.5,covered,44.5,under,0
2021,NYJ,0.235,2021-11-21,10,11,early,223,3.5,44.5,52,Sun,home,MIA,L 17-24,3.5,did not cover,44.5,under,0
2021,NYJ,0.235,2021-11-14,9,10,early,245,13,47.5,47,Sun,home,BUF,L 17-45,13,did not cover,47.5,over,0
2021,NYJ,0.235,2021-10-31,7,8,early,296,11,43,63,Sun,home,CIN,W 34-31,11,covered,43,over,0
2021,NYJ,0.235,2021-10-24,6,7,early,31,7,42.5,52,Sun,away,NWE,L 13-54,7,did not cover,42.5,over,1
2021,NYJ,0.235,2021-10-10,5,5,early,377,2.5,45,63,Sun,away,ATL,L 20-27,2.5,did not cover,45,over,0
2021,NYJ,0.235,2021-09-19,2,2,early,452,6,43,72,Sun,home,NWE,L 6-25,6,did not cover,43,under,0
2021,NYJ,0.235,2021-09-12,1,1,early,484,4,45,81,Sun,away,CAR,L 14-19,4,did not cover,45,under,0
2021,NYJ,0.235,2022-01-09,17,18,afternoon,14,16.5,40.5,36,Sun,away,BUF,L 10-27,16.5,did not cover,40.5,under,0
2021,NYJ,0.235,2021-09-26,3,3,afternoon,420,10,41.5,82,Sun,away,DEN,L 0-26,10,did not cover,41.5,under,0
2021,NYJ,0.235,2021-11-04,8,9,night,278,10.5,46,33,Thu,away,IND,L 30-45,10.5,did not cover,46,over,0
2024,NWE,0.231,2024-12-01,13,13,early,9,2.5,42.5,36,Sun,home,IND,L 24-25,2.5,covered,42.5,over,0
2024,NWE,0.231,2024-11-24,12,12,early,39,7,46,77,Sun,away,MIA,L 15-34,7,did not cover,46,over,0
2024,NWE,0.231,2024-11-17,11,11,early,63,4.5,43.5,59,Sun,home,LAR,L 22-28,4.5,did not cover,43.5,over,0
2024,NWE,0.231,2024-11-10,10,10,early,89,6,38.5,60,Sun,away,CHI,W 19-3,6,covered,38.5,under,0
2024,NWE,0.231,2024-11-03,9,9,early,117,3.5,38.5,75,Sun,away,TEN,L 17-20 (OT),3.5,covered,38.5,under,0
2024,NWE,0.231,2024-10-27,8,8,early,146,7,41,53,Sun,home,NYJ,W 25-22,7,covered,41,over,0
2024,NWE,0.231,2024-10-20,7,7,early,173,6.5,42.5,63,Sun,away,JAX,L 16-32,6.5,did not cover,42.5,over,0
2024,NWE,0.231,2024-10-13,6,6,early,200,7,37.5,53,Sun,home,HOU,L 21-41,7,did not cover,37.5,over,0
2024,NWE,0.231,2024-10-06,5,5,early,225,1,35,65,Sun,home,MIA,L 10-15,1,did not cover,35,under,0
2024,NWE,0.231,2024-09-15,2,2,early,318,3,38,77,Sun,home,SEA,L 20-23 (OT),3,push,38,over,0
2024,NWE,0.231,2024-09-08,1,1,early,351,7.5,41,66,Sun,away,CIN,W 16-10,7.5,covered,41,under,0
2024,NWE,0.231,2024-09-29,4,4,afternoon,256,10,40.5,71,Sun,away,SFO,L 13-30,10,did not cover,40.5,over,0
2024,NWE,0.231,2024-09-19,3,3,night,299,6,38.5,75,Thu,away,NYJ,L 3-24,6,did not cover,38.5,under,0
2022,HOU,0.206,2023-01-08,17,18,early,26,2.5,37.5,36,Sun,away,IND,W 32-31,2.5,covered,37.5,over,0
2022,HOU,0.206,2023-01-01,16,17,early,57,3,43,70,Sun,home,JAX,L 3-31,3,did not cover,43,under,0
2022,HOU,0.206,2022-12-24,15,16,early,89,3,35.5,22,Sat,away,TEN,W 19-14,3,covered,35.5,under,0
2022,HOU,0.206,2022-12-18,14,15,early,110,14.5,48.5,50,Sun,home,KAN,L 24-30 (OT),14.5,covered,48.5,over,0
2022,HOU,0.206,2022-12-11,13,14,early,140,17,44,53,Sun,away,DAL,L 23-27,17,covered,44,over,0
2022,HOU,0.206,2022-12-04,12,13,early,170,8,46.5,37,Sun,home,CLE,L 14-27,8,did not cover,46.5,under,0
2022,HOU,0.206,2022-11-27,11,12,early,194,14,47,84,Sun,away,MIA,L 15-30,14,did not cover,47,under,0
2022,HOU,0.206,2022-11-20,10,11,early,212,3,41,51,Sun,home,WAS,L 10-23,3,did not cover,41,under,0
2022,HOU,0.206,2022-11-13,9,10,early,233,4.5,41,50,Sun,away,NYG,L 16-24,4.5,did not cover,41,under,0
2022,HOU,0.206,2022-10-09,5,5,early,353,7,43.5,80,Sun,away,JAX,W 13-6,7,covered,43.5,under,0
2022,HOU,0.206,2022-10-02,4,4,early,386,6,45,78,Sun,home,LAC,L 24-34,6,did not cover,45,over,0
2022,HOU,0.206,2022-09-25,3,3,early,417,3,39,66,Sun,away,CHI,L 20-23,3,push,39,over,0
2022,HOU,0.206,2022-09-11,1,1,early,473,7,45.5,88,Sun,home,IND,T 20-20 (OT),7,covered,45.5,under,0
2022,HOU,0.206,2022-10-30,7,8,afternoon,280,3.5,39,72,Sun,home,TEN,L 10-17,3.5,did not cover,39,under,0
2022,HOU,0.206,2022-10-23,6,7,afternoon,32,7,46,63,Sun,away,LVR,L 20-38,7,did not cover,46,over,1
2022,HOU,0.206,2022-09-18,2,2,afternoon,449,10,45.5,77,Sun,away,DEN,L 9-16,10,covered,45.5,under,0
2022,HOU,0.206,2022-11-03,8,9,night,269,13.5,45.5,77,Thu,home,PHI,L 17-29,13.5,covered,45.5,over,0
2021,DET,0.206,2022-01-09,17,18,early,25,3,44.5,36,Sun,home,GNB,W 37-30,3,covered,44.5,over,0
2021,DET,0.206,2021-12-26,15,16,early,88,6.5,42,69,Sun,away,ATL,L 16-20,6.5,covered,42,under,0
2021,DET,0.206,2021-12-19,14,15,early,120,13,48,28,Sun,home,ARI,W 30-12,13,covered,48,under,0
2021,DET,0.206,2021-12-05,12,13,early,167,7,46.5,38,Sun,home,MIN,W 29-27,7,covered,46.5,over,0
2021,DET,0.206,2021-11-21,10,11,early,211,12.5,42.5,42,Sun,away,CLE,L 10-13,12.5,covered,42.5,under,0
2021,DET,0.206,2021-11-14,9,10,early,19,6,41,37,Sun,away,PIT,T 16-16 (OT),6,covered,41,under,1
2021,DET,0.206,2021-10-31,8,8,early,288,3.5,48,56,Sun,home,PHI,L 6-44,3.5,did not cover,48,over,0
2021,DET,0.206,2021-10-17,6,6,early,336,3.5,47,57,Sun,home,CIN,L 11-34,3.5,did not cover,47,under,0
2021,DET,0.206,2021-10-10,5,5,early,366,10,49.5,65,Sun,away,MIN,L 17-19,10,covered,49.5,under,0
2021,DET,0.206,2021-10-03,4,4,early,399,3,41.5,72,Sun,away,CHI,L 14-24,3,did not cover,41.5,under,0
2021,DET,0.206,2021-10-03,4,4,early,405,3,41.5,72,Sun,away,CHI,L 14-24,3,did not cover,41.5,under,0
2021,DET,0.206,2021-09-26,3,3,early,437,7.5,50.5,66,Sun,home,BAL,L 17-19,7.5,covered,50.5,under,0
2021,DET,0.206,2021-09-12,1,1,early,502,9,45.5,79,Sun,home,SFO,L 33-41,9,covered,45.5,over,0
2021,DET,0.206,2022-01-02,16,17,afternoon,59,7,41.5,37,Sun,away,SEA,L 29-51,7,did not cover,41.5,over,0
2021,DET,0.206,2021-12-12,13,14,afternoon,146,11,42,63,Sun,away,DEN,L 10-38,11,did not cover,42,over,0
2021,DET,0.206,2021-10-24,7,7,afternoon,311,16.5,50.5,66,Sun,away,LAR,L 19-28,16.5,covered,50.5,under,0
2021,DET,0.206,2021-09-20,2,2,night,450,11.5,48,73,Mon,away,GNB,L 17-35,11.5,did not cover,48,over,0
2022,CHI,0.176,2023-01-08,17,18,early,7,7,42.5,32,Sun,home,MIN,L 13-29,7,did not cover,42.5,under,0
2022,CHI,0.176,2023-01-01,16,17,early,36,6,52.5,38,Sun,away,DET,L 10-41,6,did not cover,52.5,under,0
2022,CHI,0.176,2022-12-24,15,16,early,80,8,40,7,Sat,home,BUF,L 13-35,8,did not cover,40,over,0
2022,CHI,0.176,2022-12-18,14,15,early,5,8.5,48.5,17,Sun,home,PHI,L 20-25,8.5,covered,48.5,under,1
2022,CHI,0.176,2022-12-04,13,13,early,153,4.5,45,38,Sun,home,GNB,L 19-28,4.5,did not cover,45,over,0
2022,CHI,0.176,2022-11-27,12,12,early,180,7,38.5,50,Sun,away,NYJ,L 10-31,7,did not cover,38.5,over,0
2022,CHI,0.176,2022-11-20,11,11,early,206,2.5,49,41,Sun,away,ATL,L 24-27,2.5,did not cover,49,over,0
2022,CHI,0.176,2022-11-13,10,10,early,228,-2.5,48.5,34,Sun,home,DET,L 30-31,-2.5,did not cover,48.5,over,0
2022,CHI,0.176,2022-11-06,9,9,early,252,4,45.5,58,Sun,home,MIA,L 32-35,4,covered,45.5,over,0
2022,CHI,0.176,2022-10-09,5,5,early,346,7.5,44,59,Sun,away,MIN,L 22-29,7.5,covered,44,over,0
2022,CHI,0.176,2022-10-02,4,4,early,378,3,39,59,Sun,away,NYG,L 12-20,3,did not cover,39,under,0
2022,CHI,0.176,2022-09-25,3,3,early,410,-3,39,66,Sun,home,HOU,W 23-20,-3,push,39,over,0
2022,CHI,0.176,2022-09-11,1,1,early,465,6,38,69,Sun,home,SFO,W 19-10,6,covered,38,under,0
2022,CHI,0.176,2022-10-24,7,7,night,295,8.5,40.5,56,Mon,away,NWE,W 33-14,8.5,covered,40.5,over,0
2022,CHI,0.176,2022-10-13,6,6,night,339,1,38,46,Thu,home,WAS,L 7-12,1,did not cover,38,under,0
2022,CHI,0.176,2022-09-18,2,2,night,443,10,41.5,73,Sun,away,GNB,L 10-27,10,did not cover,41.5,under,0
2021,JAX,0.176,2022-01-09,17,18,early,28,15,43.5,76,Sun,home,IND,W 26-11,15,covered,43.5,under,0
2021,JAX,0.176,2022-01-02,16,17,early,48,16.5,41.5,46,Sun,away,NWE,L 10-50,16.5,did not cover,41.5,over,0
2021,JAX,0.176,2021-12-26,15,16,early,68,1.5,41,47,Sun,away,NYJ,L 21-26,1.5,did not cover,41,over,0
2021,JAX,0.176,2021-12-19,14,15,early,118,-6,40,80,Sun,home,HOU,L 16-30,-6,did not cover,40,over,0
2021,JAX,0.176,2021-12-12,13,14,early,129,8.5,43.5,45,Sun,away,TEN,L 0-20,8.5,did not cover,43.5,under,0
2021,JAX,0.176,2021-11-28,11,12,early,181,2,45.5,61,Sun,home,ATL,L 14-21,2,did not cover,45.5,under,0
2021,JAX,0.176,2021-11-21,10,11,early,221,6.5,45,68,Sun,home,SFO,L 10-30,6.5,did not cover,45,under,0
2021,JAX,0.176,2021-11-14,9,10,early,244,10,47.5,36,Sun,away,IND,L 17-23,10,covered,47.5,under,0
2021,JAX,0.176,2021-11-07,8,9,early,268,14.5,48.5,59,Sun,home,BUF,W 9-6,14.5,covered,48.5,under,0
2021,JAX,0.176,2021-10-17,6,6,early,343,3,47,63,Sun,home,MIA,W 23-20,3,covered,47,under,0
2021,JAX,0.176,2021-10-10,5,5,early,374,4.5,48.5,78,Sun,home,TEN,L 19-37,4.5,did not cover,48.5,over,0
2021,JAX,0.176,2021-09-26,3,3,early,445,7.5,51.5,81,Sun,home,ARI,L 19-31,7.5,did not cover,51.5,under,0
2021,JAX,0.176,2021-09-19,2,2,early,477,6,45,80,Sun,home,DEN,L 13-23,6,did not cover,45,under,0
2021,JAX,0.176,2021-09-12,1,1,early,509,-3,45,84,Sun,away,HOU,L 21-37,-3,did not cover,45,over,0
2021,JAX,0.176,2021-12-05,12,13,afternoon,152,13,48,59,Sun,away,LAR,L 7-37,13,did not cover,48,under,0
2021,JAX,0.176,2021-10-31,7,8,afternoon,28,3.5,44.5,54,Sun,away,SEA,L 7-31,3.5,did not cover,44.5,under,1
2021,JAX,0.176,2021-09-30,4,4,night,416,7.5,46.5,65,Thu,away,CIN,L 21-24,7.5,covered,46.5,under,0
2024,JAX,0.167,2024-11-17,11,11,early,58,14,47,68,Sun,away,DET,L 6-52,14,did not cover,47,over,0
2024,JAX,0.167,2024-11-10,10,10,early,85,7,43.5,79,Sun,home,MIN,L 7-12,7,covered,43.5,under,0
2024,JAX,0.167,2024-10-27,8,8,early,142,4,49.5,84,Sun,home,GNB,L 27-30,4,covered,49.5,over,0
2024,JAX,0.167,2024-10-20,7,7,early,172,-6.5,42.5,63,Sun,home,NWE,W 32-16,-6.5,covered,42.5,over,0
2024,JAX,0.167,2024-10-13,6,6,early,198,-1,45,54,Sun,away,CHI,L 16-35,-1,did not cover,45,over,0
2024,JAX,0.167,2024-10-06,5,5,early,222,-3,45,74,Sun,home,IND,W 37-34,-3,push,45,over,0
2024,JAX,0.167,2024-09-29,4,4,early,252,5.5,44.5,82,Sun,away,HOU,L 20-24,5.5,covered,44.5,under,0
2024,JAX,0.167,2024-09-15,2,2,early,314,-3,41,80,Sun,home,CLE,L 13-18,-3,did not cover,41,under,0
2024,JAX,0.167,2024-09-08,1,1,early,347,3.5,49.5,91,Sun,away,MIA,L 17-20,3.5,covered,49.5,under,0
